201609221551;10696;10698.7;10693.7;10695.9;80
201609221552;10695.7;10699.8;10695.2;10698.4;81
201609221553;10698.9;10701.6;10698.2;10700.1;60
201609221554;10699.8;10702.9;10698.6;10701.9;70
201609221555;10702.1;10703.8;10699.6;10703.8;89
201609221556;10703.3;10703.6;10700.9;10700.9;76
201609221557;10701.1;10701.4;10697.5;10700.2;48
201609221558;10699.6;10699.9;10697.9;10698.8;36
201609221559;10698.6;10699.5;10697.8;10698.6;34
201609221600;10698.8;10706.6;10697.6;10700.6;96
201609221601;10700.9;10700.9;10694.9;10697.4;86
201609221602;10697.2;10699.7;10693;10694.7;89
201609221603;10695.5;10695.7;10690.3;10692.5;96
201609221604;10692.3;10693.6;10688.8;10693.1;79
201609221605;10692.4;10696.6;10688.2;10691.3;116
201609221606;10691;10693.7;10689;10690;90
201609221607;10690.5;10694.7;10689.7;10691.9;75
201609221608;10691.4;10693;10690.1;10691.5;64
201609221609;10691.7;10691.7;10680.5;10680.5;128
201609221610;10680.8;10684.7;10680.1;10683.7;115
201609221611;10683.4;10685.9;10681.4;10685.9;91
201609221612;10685.2;10686.4;10684.7;10686.3;50
201609221613;10686.8;10690.6;10686.8;10689.8;78
201609221614;10690.1;10690.6;10687.4;10688.9;67
201609221615;10688.1;10689.5;10686.3;10686.6;84
201609221616;10686.4;10689.6;10686.4;10687.8;66
201609221617;10688;10688.2;10684.7;10685.2;70
201609221618;10685.7;10690;10685.2;10688;59
201609221619;10687.7;10687.8;10686;10686.8;53
201609221620;10686.6;10687.3;10685.6;10685.8;54
201609221621;10685.6;10685.6;10680.6;10681.1;79
201609221622;10681.4;10683.4;10680.2;10682.7;53
201609221623;10682.9;10682.9;10678;10679.2;76
201609221624;10679;10685.5;10677.5;10684.8;92
201609221625;10684.5;10687.3;10683.9;10686.8;64
201609221626;10687.3;10691.8;10686.3;10688.3;72
201609221627;10688;10688;10682.4;10683.9;62
201609221628;10683.6;10687.8;10683.4;10686.8;64
201609221629;10686.5;10688.5;10685.5;10687.7;59
201609221630;10687.9;10690.9;10687.4;10690;72
201609221631;10690.3;10692;10689.5;10691.1;61
201609221632;10691.3;10692.8;10689.5;10691;73
201609221633;10691.3;10698.1;10691;10697.9;82
201609221634;10697.8;10699.8;10695.3;10698.7;90
201609221635;10698.3;10698.5;10695.9;10697.5;69
201609221636;10697.8;10697.8;10696;10696.2;35
201609221637;10696.5;10696.7;10694.5;10695.5;64
201609221638;10695.7;10697.2;10691.7;10692.4;76
201609221639;10692.2;10695.4;10691.9;10693.6;73
201609221640;10693.4;10693.9;10689.9;10690.4;42
201609221641;10690.6;10691.6;10687.9;10688.2;63
201609221642;10687.9;10689.4;10686.9;10687.4;55
201609221643;10686.9;10688.1;10686.9;10687.8;41
201609221644;10687.5;10687.8;10684.4;10686.1;70
201609221645;10686.6;10689.4;10686.6;10688.1;70
201609221646;10687.9;10688.9;10687.8;10688;43
201609221647;10688.3;10688.9;10687.9;10688.9;45
201609221648;10688.6;10689.9;10685.9;10685.9;45
201609221649;10685.4;10686.4;10683.8;10685.3;79
201609221650;10685.1;10686.3;10682.3;10684.4;50
201609221651;10683.9;10685.1;10680.9;10681.6;70
201609221652;10681.9;10684.9;10681.4;10682.9;68
201609221653;10682.7;10685.4;10680.9;10683.2;71
201609221654;10683.4;10684;10681.5;10683.7;58
